experiment,activation,seeds,num_seeds,metric,min_gamma,min_value,max_gamma,max_value,abs_range,rel_range_pct,largest_adjacent_gamma_pair,largest_adjacent_delta,gamma_values
discontinuous_gradient,matern52,"42,43,44,45,46",5,eval_h1,0.01,0.06758388352658348,10.0,0.0713676527621231,0.003783769235539622,5.598626533574846,0->0.01,0.003642984861249879,0:0.0712269; 0.01:0.0675839; 0.1:0.067802; 1:0.0680738; 10:0.0713677
discontinuous_gradient,mish_b0_1,"42,43,44,45,46",5,near_grad,0.01,0.43395389716800226,0.0,0.4744152167839196,0.04046131961591737,9.323875158160648,0->0.01,0.04046131961591737,0:0.474415; 0.01:0.433954; 0.1:0.456655; 1:0.447295; 10:0.441888
discontinuous_gradient,mish_b0_1,"42,43,44,45,46",5,far_grad,1.0,0.18084861847686956,0.0,0.191825749912022,0.010977131435152443,6.069790041861123,1->10,0.008917526175812013,0:0.191826; 0.01:0.186007; 0.1:0.18653; 1:0.180849; 10:0.189766
discontinuous_gradient,mish_b0_1,"42,43,44,45,46",5,near_far_ratio,0.1,2.577445807788649,10.0,2.935204838998922,0.3577590312102732,13.880370641709705,1->10,0.2874800937964954,0:2.89874; 0.01:2.63699; 0.1:2.57745; 1:2.64772; 10:2.9352
discontinuous_gradient,mish_b0_1,"42,43,44,45,46",5,neurons,0.0,29.6,0.01,40.2,10.600000000000001,35.810810810810814,0->0.01,10.600000000000001,0:29.6; 0.01:40.2; 0.1:34.4; 1:37.4; 10:31.6
discontinuous_gradient,mish_b0_1,"42,43,44,45,46",5,near_score,10.0,13.30925927096421,0.01,17.205785014663725,3.896525743699515,29.27680394806243,0->0.01,3.3743288108129352,0:13.8315; 0.01:17.2058; 0.1:15.7261; 1:16.4427; 10:13.3093
discontinuous_gradient,mish_b0_1,"42,43,44,45,46",5,eval_h1,0.01,0.18164684915939847,0.0,0.19966635727966045,0.018019508120261984,9.920077448989788,0->0.01,0.018019508120261984,0:0.199666; 0.01:0.181647; 0.1:0.188321; 1:0.182807; 10:0.186381
discontinuous_gradient,mish_b0_15,"42,43,44,45,46",5,near_grad,0.1,0.3685407803324723,0.01,0.40052371641710366,0.031982936084631375,8.67826243157638,0.01->0.1,0.031982936084631375,0:0.390906; 0.01:0.400524; 0.1:0.368541; 1:0.380116; 10:0.372684
discontinuous_gradient,mish_b0_15,"42,43,44,45,46",5,far_grad,10.0,0.06812530432983396,1.0,0.12226623505047608,0.05414093072064212,79.47257080645774,1->10,0.05414093072064212,0:0.120032; 0.01:0.106309; 0.1:0.0725931; 1:0.122266; 10:0.0681253
discontinuous_gradient,mish_b0_15,"42,43,44,45,46",5,near_far_ratio,1.0,4.205191525147521,10.0,5.5085926695184355,1.3034011443709144,30.995048301044747,1->10,1.3034011443709144,0:4.52719; 0.01:4.47222; 0.1:5.10805; 1:4.20519; 10:5.50859
discontinuous_gradient,mish_b0_15,"42,43,44,45,46",5,neurons,1.0,45.4,0.0,62.2,16.800000000000004,37.00440528634362,0->0.01,15.200000000000003,0:62.2; 0.01:47; 0.1:51.4; 1:45.4; 10:58
discontinuous_gradient,mish_b0_15,"42,43,44,45,46",5,near_score,1.0,16.57339595254663,0.0,23.62740592488602,7.05400997233939,42.56224851283715,0->0.01,5.7817772790535535,0:23.6274; 0.01:17.8456; 0.1:19.0418; 1:16.5734; 10:21.3413
discontinuous_gradient,mish_b0_15,"42,43,44,45,46",5,eval_h1,10.0,0.1178534650572257,0.0,0.1425690997775682,0.024715634720342508,20.971496008489375,1->10,0.021833053165361896,0:0.142569; 0.01:0.137989; 0.1:0.118411; 1:0.139687; 10:0.117853
discontinuous_gradient,mish_b0_25,"42,43,44,45,46",5,near_grad,10.0,0.28915135677291776,0.01,0.2996445828276588,0.010493226054741067,3.6289734801354645,0.01->0.1,0.008396377528268939,0:0.295343; 0.01:0.299645; 0.1:0.291248; 1:0.294944; 10:0.289151
discontinuous_gradient,mish_b0_25,"42,43,44,45,46",5,far_grad,0.0,0.052804783128517184,10.0,0.05639577550633362,0.003590992377816439,6.800505872880152,1->10,0.002960888754862112,0:0.0528048; 0.01:0.0536479; 0.1:0.0539779; 1:0.0534349; 10:0.0563958
discontinuous_gradient,mish_b0_25,"42,43,44,45,46",5,near_far_ratio,10.0,5.320942669129109,0.01,5.700800346066622,0.3798576769375126,7.138916928035324,1->10,0.346843664504183,0:5.63425; 0.01:5.7008; 0.1:5.52892; 1:5.66779; 10:5.32094
discontinuous_gradient,mish_b0_25,"42,43,44,45,46",5,neurons,0.01,77.2,0.1,84.6,7.3999999999999915,9.585492227979262,0.01->0.1,7.3999999999999915,0:82.4; 0.01:77.2; 0.1:84.6; 1:80.8; 10:82.4
discontinuous_gradient,mish_b0_25,"42,43,44,45,46",5,near_score,0.01,23.1191692797216,0.1,24.544876551751912,1.4257072720303121,6.166775521994363,0.01->0.1,1.4257072720303121,0:24.3704; 0.01:23.1192; 0.1:24.5449; 1:23.9467; 10:23.7219
discontinuous_gradient,mish_b0_25,"42,43,44,45,46",5,eval_h1,1.0,0.09018914367723724,0.01,0.0934552040827371,0.003266060405499857,3.6213453996062004,0.01->0.1,0.003260052822155163,0:0.0915537; 0.01:0.0934552; 0.1:0.0901952; 1:0.0901891; 10:0.0915097
discontinuous_gradient,mish_b0_5,"42,43,44,45,46",5,near_grad,10.0,0.3102228454768011,0.1,0.3304031478220526,0.020180302345251477,6.505098718385841,1->10,0.01033316745533569,0:0.326643; 0.01:0.327788; 0.1:0.330403; 1:0.320556; 10:0.310223
discontinuous_gradient,mish_b0_5,"42,43,44,45,46",5,far_grad,10.0,0.07440923766461102,0.0,0.08761201928867632,0.013202781624065296,17.743471158211488,1->10,0.008689236234480216,0:0.087612; 0.01:0.0814319; 0.1:0.0768817; 1:0.0830985; 10:0.0744092
discontinuous_gradient,mish_b0_5,"42,43,44,45,46",5,near_far_ratio,0.0,3.765860634768901,0.1,4.412603614128181,0.64674297935928,17.173842637407336,0->0.01,0.5063650574595076,0:3.76586; 0.01:4.27223; 0.1:4.4126; 1:3.90942; 10:4.21039
discontinuous_gradient,mish_b0_5,"42,43,44,45,46",5,neurons,0.1,34.0,10.0,37.0,3.0,8.823529411764707,0.1->1,1.7999999999999972,0:35.6; 0.01:34.6; 0.1:34; 1:35.8; 10:37
discontinuous_gradient,mish_b0_5,"42,43,44,45,46",5,near_score,0.1,11.248323081925204,0.0,11.598950798583832,0.3506277166586287,3.1171554560168016,0->0.01,0.30439825596290504,0:11.599; 0.01:11.2946; 0.1:11.2483; 1:11.4673; 10:11.4765
discontinuous_gradient,mish_b0_5,"42,43,44,45,46",5,eval_h1,10.0,0.1016867395543069,0.0,0.11117553234791268,0.009488792793605774,9.331396438901635,1->10,0.004738862795877985,0:0.111176; 0.01:0.108782; 0.1:0.107167; 1:0.106426; 10:0.101687
discontinuous_gradient,qr_0_05,"42,43,44,45,46",5,near_grad,10.0,0.39356478993096605,1.0,0.3935649679124863,1.7798152024406377e-07,4.522292765958127e-05,1->10,1.7798152024406377e-07,0:0.393565; 0.01:0.393565; 0.1:0.393565; 1:0.393565; 10:0.393565
discontinuous_gradient,qr_0_05,"42,43,44,45,46",5,far_grad,1.0,0.11098654566863439,10.0,0.11098702150166172,4.758330273274547e-07,0.0004287303694883159,1->10,4.758330273274547e-07,0:0.110987; 0.01:0.110987; 0.1:0.110987; 1:0.110987; 10:0.110987
discontinuous_gradient,qr_0_05,"42,43,44,45,46",5,near_far_ratio,10.0,3.546043353771132,1.0,3.546060160192384,1.6806421252013592e-05,0.00047394855548340566,1->10,1.6806421252013592e-05,0:3.54606; 0.01:3.54605; 0.1:3.54605; 1:3.54606; 10:3.54604
discontinuous_gradient,qr_0_05,"42,43,44,45,46",5,neurons,0.0,9.2,0.1,11.6,2.4000000000000004,26.086956521739136,0.01->0.1,2.0,0:9.2; 0.01:9.6; 0.1:11.6; 1:10.4; 10:10.8
discontinuous_gradient,qr_0_05,"42,43,44,45,46",5,near_score,0.0,3.6207972413969145,0.1,4.565352874458989,0.9445556330620741,26.086951853113476,0.01->0.1,0.7871299821339828,0:3.6208; 0.01:3.77822; 0.1:4.56535; 1:4.09308; 10:4.2505
discontinuous_gradient,qr_0_05,"42,43,44,45,46",5,eval_h1,10.0,0.15334392341038994,1.0,0.15334396351889112,4.010850118696396e-08,2.6155911688539972e-05,1->10,4.010850118696396e-08,0:0.153344; 0.01:0.153344; 0.1:0.153344; 1:0.153344; 10:0.153344
discontinuous_gradient,qr_0_1,"42,43,44,45,46",5,near_grad,0.0,0.39356496922379686,0.1,0.3935654890346841,5.198108872228602e-07,0.00013207752921914014,0.01->0.1,4.3598486387796953e-07,0:0.393565; 0.01:0.393565; 0.1:0.393565; 1:0.393565; 10:0.393565
discontinuous_gradient,qr_0_1,"42,43,44,45,46",5,far_grad,0.1,0.1109853794036353,0.0,0.11098658612382142,1.2067201861226673e-06,0.0010872785159692316,0.01->0.1,1.0574052089484809e-06,0:0.110987; 0.01:0.110986; 0.1:0.110985; 1:0.110986; 10:0.110986
discontinuous_gradient,qr_0_1,"42,43,44,45,46",5,near_far_ratio,0.0,3.5460588799542005,0.1,3.5461021197831233,4.323982892273648e-05,0.0012193770714629235,0.01->0.1,3.7714049200054944e-05,0:3.54606; 0.01:3.54606; 0.1:3.5461; 1:3.54608; 10:3.54607
discontinuous_gradient,qr_0_1,"42,43,44,45,46",5,neurons,0.01,11.0,0.0,15.2,4.199999999999999,38.18181818181818,0->0.01,4.199999999999999,0:15.2; 0.01:11; 0.1:15.2; 1:14; 10:12.2
discontinuous_gradient,qr_0_1,"42,43,44,45,46",5,near_score,0.01,4.32921653840447,0.1,5.982200242833349,1.6529837044288787,38.18205187394218,0.01->0.1,1.6529837044288787,0:5.98219; 0.01:4.32922; 0.1:5.9822; 1:5.50992; 10:4.8015
discontinuous_gradient,qr_0_1,"42,43,44,45,46",5,eval_h1,0.0,0.15334394948340033,0.1,0.1533440827800675,1.3329666717631916e-07,8.692659059935631e-05,0.01->0.1,8.752110841614424e-08,0:0.153344; 0.01:0.153344; 0.1:0.153344; 1:0.153344; 10:0.153344
discontinuous_gradient,qr_0_25,"42,43,44,45,46",5,near_grad,0.0,0.39356484532925734,0.1,0.3935650996077301,2.5427847277770255e-07,6.4609041126367e-05,0.01->0.1,2.2833527235643913e-07,0:0.393565; 0.01:0.393565; 0.1:0.393565; 1:0.393565; 10:0.393565
discontinuous_gradient,qr_0_25,"42,43,44,45,46",5,far_grad,0.1,0.11098563565700624,10.0,0.11098647449411247,8.388371062345579e-07,0.0007558069125512138,0.1->1,5.473088550561611e-07,0:0.110986; 0.01:0.110986; 0.1:0.110986; 1:0.110986; 10:0.110986
discontinuous_gradient,qr_0_25,"42,43,44,45,46",5,near_far_ratio,10.0,3.5460618526843968,0.1,3.546090422489485,2.8569805088363154e-05,0.0008056770094615125,0.1->1,1.9061789256813455e-05,0:3.54608; 0.01:3.54608; 0.1:3.54609; 1:3.54607; 10:3.54606
discontinuous_gradient,qr_0_25,"42,43,44,45,46",5,neurons,1.0,15.8,0.0,17.8,2.0,12.658227848101264,0->0.01,1.6000000000000014,0:17.8; 0.01:16.2; 0.1:16.8; 1:15.8; 10:16.6
discontinuous_gradient,qr_0_25,"42,43,44,45,46",5,near_score,1.0,6.2183259113942615,0.0,7.005453958635973,0.7871280472417119,12.658198660822903,0->0.01,0.6297026847617726,0:7.00545; 0.01:6.37575; 0.1:6.61189; 1:6.21833; 10:6.53318
discontinuous_gradient,qr_0_25,"42,43,44,45,46",5,eval_h1,10.0,0.1533439391080981,1.0,0.15334398571108251,4.660298441594435e-08,3.039114860815731e-05,1->10,4.660298441594435e-08,0:0.153344; 0.01:0.153344; 0.1:0.153344; 1:0.153344; 10:0.153344
discontinuous_gradient,quartic,"42,43,44,45,46",5,near_grad,0.01,0.6182872780683911,10.0,0.6182901813888355,2.903320444391788e-06,0.00046957466979785417,0->0.01,2.5886833538990572e-06,0:0.61829; 0.01:0.618287; 0.1:0.618288; 1:0.61829; 10:0.61829
discontinuous_gradient,quartic,"42,43,44,45,46",5,far_grad,0.01,0.4132873561839384,0.0,0.41329165533101786,4.29914707944512e-06,0.001040231939138185,0->0.01,4.29914707944512e-06,0:0.413292; 0.01:0.413287; 0.1:0.41329; 1:0.413292; 10:0.413292
discontinuous_gradient,quartic,"42,43,44,45,46",5,near_far_ratio,0.0,1.4960134297055636,0.01,1.496022728191199,9.298485635467202e-06,0.0006215509467249418,0->0.01,9.298485635467202e-06,0:1.49601; 0.01:1.49602; 0.1:1.49602; 1:1.49601; 10:1.49601
discontinuous_gradient,quartic,"42,43,44,45,46",5,neurons,0.01,78.8,0.1,79.6,0.7999999999999972,1.0152284263959355,0.01->0.1,0.7999999999999972,0:79.2; 0.01:78.8; 0.1:79.6; 1:79; 10:79.4
discontinuous_gradient,quartic,"42,43,44,45,46",5,near_score,0.01,48.72103187333151,0.1,49.215752166748885,0.4947202934173731,1.0154142356910316,0.01->0.1,0.4947202934173731,0:48.9686; 0.01:48.721; 0.1:49.2158; 1:48.8449; 10:49.0922
discontinuous_gradient,quartic,"42,43,44,45,46",5,eval_h1,0.01,0.49605266956931876,1.0,0.49605554918094735,2.8796116285922935e-06,0.000580505217539182,0->0.01,2.674437142080599e-06,0:0.496055; 0.01:0.496053; 0.1:0.496053; 1:0.496056; 10:0.496056
discontinuous_gradient,relu,"42,43,44,45,46",5,near_grad,10.0,0.1863557125157715,0.1,0.19517899249257747,0.008823279976805987,4.73464422297184,0.1->1,0.008329351255483869,0:0.19133; 0.01:0.191039; 0.1:0.195179; 1:0.18685; 10:0.186356
discontinuous_gradient,relu,"42,43,44,45,46",5,far_grad,1.0,0.05517934235423245,0.0,0.059463732863662466,0.004284390509430018,7.764482733276705,0.1->1,0.003948626421416697,0:0.0594637; 0.01:0.0592216; 0.1:0.059128; 1:0.0551793; 10:0.0560466
discontinuous_gradient,relu,"42,43,44,45,46",5,near_far_ratio,0.0,3.2326429121912774,1.0,3.3987420183171704,0.16609910612589296,5.138182924550152,0.1->1,0.08905865176063843,0:3.23264; 0.01:3.26784; 0.1:3.30968; 1:3.39874; 10:3.33739
discontinuous_gradient,relu,"42,43,44,45,46",5,neurons,0.1,143.0,1.0,145.8,2.8000000000000114,1.958041958041966,0.1->1,2.8000000000000114,0:143.2; 0.01:145; 0.1:143; 1:145.8; 10:144.2
discontinuous_gradient,relu,"42,43,44,45,46",5,near_score,10.0,26.864934203356118,0.1,27.920815731098166,1.0558815277420486,3.930333570704007,0.1->1,0.6873510190111674,0:27.3958; 0.01:27.6906; 0.1:27.9208; 1:27.2335; 10:26.8649
discontinuous_gradient,relu,"42,43,44,45,46",5,eval_h1,1.0,0.06247718986965137,0.1,0.06557799991331295,0.0031008100436615837,4.963107415891986,0.1->1,0.0031008100436615837,0:0.0653162; 0.01:0.0647048; 0.1:0.065578; 1:0.0624772; 10:0.0626209
discontinuous_gradient,relu2,"42,43,44,45,46,47,48,49,50,51",10,near_grad,10.0,0.1598387926807046,0.0,0.16453458316313152,0.004695790482426909,2.9378290486761007,1->10,0.003551438337745516,0:0.164535; 0.01:0.163493; 0.1:0.160932; 1:0.16339; 10:0.159839
discontinuous_gradient,relu2,"42,43,44,45,46,47,48,49,50,51",10,far_grad,0.01,0.016882380013121905,1.0,0.018316228612793632,0.001433848599671727,8.493166239341027,0.1->1,0.0007641573763021436,0:0.016902; 0.01:0.0168824; 0.1:0.0175521; 1:0.0183162; 10:0.0181298
discontinuous_gradient,relu2,"42,43,44,45,46,47,48,49,50,51",10,near_far_ratio,10.0,8.922612694830612,0.0,9.782494706411693,0.8598820115810817,9.63711012671503,0.01->0.1,0.5366691581052496,0:9.78249; 0.01:9.78125; 0.1:9.24458; 1:9.04581; 10:8.92261
discontinuous_gradient,relu2,"42,43,44,45,46,47,48,49,50,51",10,neurons,0.0,102.0,0.01,106.5,4.5,4.411764705882353,0->0.01,4.5,0:102; 0.01:106.5; 0.1:105.6; 1:104.5; 10:105.7
discontinuous_gradient,relu2,"42,43,44,45,46,47,48,49,50,51",10,near_score,0.0,16.777961092021982,0.01,17.408429209848485,0.6304681178265028,3.7577159368088773,0->0.01,0.6304681178265028,0:16.778; 0.01:17.4084; 0.1:16.9859; 1:17.05; 10:16.8848
discontinuous_gradient,relu2,"42,43,44,45,46,47,48,49,50,51",10,eval_h1,10.0,0.044242597206142056,0.0,0.0453246395485945,0.0010820423424524467,2.4457025825378764,1->10,0.0010199773076304819,0:0.0453246; 0.01:0.04509; 0.1:0.0443961; 1:0.0452626; 10:0.0442426
discontinuous_gradient,reluquad_0_25,"42,43,44,45,46",5,near_grad,0.1,0.3162410546700262,1.0,0.3464147306882946,0.03017367601826837,9.541353209105734,0.1->1,0.03017367601826837,0:0.323849; 0.01:0.339332; 0.1:0.316241; 1:0.346415; 10:0.334171
discontinuous_gradient,reluquad_0_25,"42,43,44,45,46",5,far_grad,0.01,0.07913215704008572,0.0,0.11625991977954041,0.03712776273945469,46.918678989942094,0->0.01,0.03712776273945469,0:0.11626; 0.01:0.0791322; 0.1:0.114053; 1:0.0862428; 10:0.0801571
discontinuous_gradient,reluquad_0_25,"42,43,44,45,46",5,near_far_ratio,0.0,3.7346710685263713,0.01,4.402931210915287,0.6682601423889154,17.89341364010935,0->0.01,0.6682601423889154,0:3.73467; 0.01:4.40293; 0.1:3.76253; 1:4.07592; 10:4.23216
discontinuous_gradient,reluquad_0_25,"42,43,44,45,46",5,neurons,0.01,82.0,0.1,88.8,6.799999999999997,8.292682926829265,0.01->0.1,6.799999999999997,0:83.4; 0.01:82; 0.1:88.8; 1:84.4; 10:84.6
discontinuous_gradient,reluquad_0_25,"42,43,44,45,46",5,near_score,0.0,27.05698246651057,1.0,28.82027083527461,1.7632883687640408,6.516943901436638,1->10,0.8818598409360554,0:27.057; 0.01:27.7018; 0.1:28.1237; 1:28.8203; 10:27.9384
discontinuous_gradient,reluquad_0_25,"42,43,44,45,46",5,eval_h1,10.0,0.11393968596716995,0.0,0.1279147941016582,0.013975108134488254,12.265356022233531,0->0.01,0.012823321813765443,0:0.127915; 0.01:0.115091; 0.1:0.121124; 1:0.121898; 10:0.11394
discontinuous_gradient,selu,"42,43,44,45,46",5,near_grad,1.0,0.2610808353217503,0.1,0.2785067079099851,0.017425872588234803,6.674512346629939,0.1->1,0.017425872588234803,0:0.264852; 0.01:0.273392; 0.1:0.278507; 1:0.261081; 10:0.268443
discontinuous_gradient,selu,"42,43,44,45,46",5,far_grad,0.01,0.07882871987770333,0.1,0.09200874692319051,0.01318002704548718,16.71982884656122,0.01->0.1,0.01318002704548718,0:0.0890593; 0.01:0.0788287; 0.1:0.0920087; 1:0.0904815; 10:0.0824543
discontinuous_gradient,selu,"42,43,44,45,46",5,near_far_ratio,1.0,2.882989236389611,0.01,3.516249679795901,0.6332604434062903,21.96541129648223,0.01->0.1,0.48142999672436293,0:3.04204; 0.01:3.51625; 0.1:3.03482; 1:2.88299; 10:3.26939
discontinuous_gradient,selu,"42,43,44,45,46",5,neurons,0.0,132.6,0.1,133.6,1.0,0.7541478129713424,0.01->0.1,1.0,0:132.6; 0.01:132.6; 0.1:133.6; 1:133.2; 10:133
discontinuous_gradient,selu,"42,43,44,45,46",5,near_score,1.0,34.725489765917054,0.1,37.192875816742145,2.467386050825091,7.10540317057478,0.1->1,2.467386050825091,0:35.112; 0.01:36.2506; 0.1:37.1929; 1:34.7255; 10:35.6459
discontinuous_gradient,selu,"42,43,44,45,46",5,eval_h1,10.0,0.09206118451453418,0.1,0.09852362085454568,0.006462436340011493,7.019718868587048,0.01->0.1,0.005715217511968199,0:0.0943956; 0.01:0.0928084; 0.1:0.0985236; 1:0.0939204; 10:0.0920612
discontinuous_gradient,sigmoid,"42,43,44,45,46",5,near_grad,10.0,0.30957467665724797,0.1,0.3371213224807185,0.02754664582347055,8.898223240000148,1->10,0.02446375805990003,0:0.331329; 0.01:0.336746; 0.1:0.337121; 1:0.334038; 10:0.309575
discontinuous_gradient,sigmoid,"42,43,44,45,46",5,far_grad,1.0,0.10120440799457797,0.1,0.14812915767257206,0.04692474967799409,46.36631013197379,0.1->1,0.04692474967799409,0:0.134296; 0.01:0.145346; 0.1:0.148129; 1:0.101204; 10:0.123881
discontinuous_gradient,sigmoid,"42,43,44,45,46",5,near_far_ratio,0.01,2.686197462379163,1.0,3.874381386953014,1.1881839245738512,44.23293302948316,0.1->1,0.8437474111703502,0:3.07844; 0.01:2.6862; 0.1:3.03063; 1:3.87438; 10:3.73358
discontinuous_gradient,sigmoid,"42,43,44,45,46",5,neurons,0.1,55.8,0.01,64.8,9.0,16.129032258064516,0.01->0.1,9.0,0:62.2; 0.01:64.8; 0.1:55.8; 1:58.8; 10:59
discontinuous_gradient,sigmoid,"42,43,44,45,46",5,near_score,10.0,18.078798810920002,0.01,21.66293713605455,3.584138325134546,19.82509105068223,0.01->0.1,3.04959326516574,0:20.3629; 0.01:21.6629; 0.1:18.6133; 1:19.5112; 10:18.0788
discontinuous_gradient,sigmoid,"42,43,44,45,46",5,eval_h1,1.0,0.11438851128008659,0.1,0.1355916646124813,0.021203153332394697,18.536086443574394,0.1->1,0.021203153332394697,0:0.128031; 0.01:0.133546; 0.1:0.135592; 1:0.114389; 10:0.118783
discontinuous_gradient,silu,"42,43,44,45,46",5,near_grad,1.0,0.39641317936998255,0.01,0.5260311152175777,0.12961793584759518,32.697685796823485,0.01->0.1,0.11391273870633739,0:0.477283; 0.01:0.526031; 0.1:0.412118; 1:0.396413; 10:0.410121
discontinuous_gradient,silu,"42,43,44,45,46",5,far_grad,1.0,0.10825120779212273,0.0,0.14468017199971434,0.036428964207591605,33.65224735186971,0.01->0.1,0.017042303080990973,0:0.14468; 0.01:0.128533; 0.1:0.111491; 1:0.108251; 10:0.123467
discontinuous_gradient,silu,"42,43,44,45,46",5,near_far_ratio,10.0,3.4595484290884877,0.01,4.378732666162104,0.9191842370736167,26.56948604462233,0->0.01,0.7468321793340409,0:3.6319; 0.01:4.37873; 0.1:3.75979; 1:4.03958; 10:3.45955
discontinuous_gradient,silu,"42,43,44,45,46",5,neurons,0.0,30.0,0.1,35.6,5.600000000000001,18.66666666666667,0.01->0.1,3.0,0:30; 0.01:32.6; 0.1:35.6; 1:33.8; 10:34.6
discontinuous_gradient,silu,"42,43,44,45,46",5,near_score,1.0,12.994805703248748,0.01,16.560648167596216,3.565842464347469,27.440521588221944,0->0.01,2.5398319203430653,0:14.0208; 0.01:16.5606; 0.1:14.6999; 1:12.9948; 10:13.8309
discontinuous_gradient,silu,"42,43,44,45,46",5,eval_h1,1.0,0.13682931268722848,0.01,0.17867800425775882,0.04184869157053034,30.584595324388015,0.01->0.1,0.03945736525792937,0:0.174558; 0.01:0.178678; 0.1:0.139221; 1:0.136829; 10:0.144265
discontinuous_gradient,silu_squared,"42,43,44,45,46",5,near_grad,0.1,0.2855606748374694,10.0,0.29577130254136536,0.01021062770389597,3.575642097675908,0.01->0.1,0.007650673377144979,0:0.28954; 0.01:0.293211; 0.1:0.285561; 1:0.290155; 10:0.295771
discontinuous_gradient,silu_squared,"42,43,44,45,46",5,far_grad,1.0,0.04438068991258918,10.0,0.04970407028255679,0.005323380369967615,11.994812114125262,1->10,0.005323380369967615,0:0.0456271; 0.01:0.0476678; 0.1:0.0448396; 1:0.0443807; 10:0.0497041
discontinuous_gradient,silu_squared,"42,43,44,45,46",5,near_far_ratio,10.0,5.977491883431295,1.0,6.640691055171538,0.663199171740243,11.094940564930434,1->10,0.663199171740243,0:6.40124; 0.01:6.17724; 0.1:6.44596; 1:6.64069; 10:5.97749
discontinuous_gradient,silu_squared,"42,43,44,45,46",5,neurons,10.0,58.2,0.01,67.8,9.599999999999994,16.49484536082473,1->10,5.399999999999999,0:64.8; 0.01:67.8; 0.1:62.8; 1:63.6; 10:58.2
discontinuous_gradient,silu_squared,"42,43,44,45,46",5,near_score,10.0,17.218395126390455,0.01,19.857499818885916,2.6391046924954615,15.327239694078882,0.01->0.1,1.9253113076782036,0:18.6785; 0.01:19.8575; 0.1:17.9322; 1:18.3989; 10:17.2184
discontinuous_gradient,silu_squared,"42,43,44,45,46",5,eval_h1,0.1,0.08327609844370452,10.0,0.08724750053356861,0.003971402089864087,4.768957917197327,1->10,0.0032217908483008484,0:0.0840038; 0.01:0.0858375; 0.1:0.0832761; 1:0.0840257; 10:0.0872475
discontinuous_gradient,sin,"42,43,44,45,46",5,near_grad,10.0,0.28692700942605465,0.1,0.30452809766269934,0.01760108823664469,6.1343434596319355,1->10,0.013638102702378752,0:0.29442; 0.01:0.29823; 0.1:0.304528; 1:0.300565; 10:0.286927
discontinuous_gradient,sin,"42,43,44,45,46",5,far_grad,10.0,0.04557595782575741,0.01,0.05191399227454856,0.006338034448791149,13.90653044094487,0.01->0.1,0.0033560202885552157,0:0.0487007; 0.01:0.051914; 0.1:0.048558; 1:0.0485137; 10:0.045576
discontinuous_gradient,sin,"42,43,44,45,46",5,near_far_ratio,0.01,5.834264844146682,0.1,6.338445240555108,0.5041803964084268,8.641712535800526,0.01->0.1,0.5041803964084268,0:6.08761; 0.01:5.83426; 0.1:6.33845; 1:6.21766; 10:6.31588
discontinuous_gradient,sin,"42,43,44,45,46",5,neurons,0.1,82.2,1.0,90.8,8.599999999999994,10.462287104622863,0.1->1,8.599999999999994,0:83.8; 0.01:87.4; 0.1:82.2; 1:90.8; 10:88.2
discontinuous_gradient,sin,"42,43,44,45,46",5,near_score,0.0,24.764483982344494,1.0,27.262423020475296,2.497939038130802,10.08678008357321,0.1->1,2.295283363600081,0:24.7645; 0.01:26.0824; 0.1:24.9671; 1:27.2624; 10:25.2637
discontinuous_gradient,sin,"42,43,44,45,46",5,eval_h1,10.0,0.08324371432131272,0.1,0.08948252056452213,0.0062388062432094105,7.49462742511491,1->10,0.004992490624460125,0:0.0862235; 0.01:0.0880835; 0.1:0.0894825; 1:0.0882362; 10:0.0832437
discontinuous_gradient,smooth_leaky,"42,43,44,45,46",5,near_grad,0.01,0.19030557000386467,0.1,0.20292410177855233,0.012618531774687664,6.630668652752209,0.01->0.1,0.012618531774687664,0:0.199772; 0.01:0.190306; 0.1:0.202924; 1:0.194085; 10:0.199585
discontinuous_gradient,smooth_leaky,"42,43,44,45,46",5,far_grad,0.0,0.04562462349263579,0.1,0.08030664978237421,0.034682026289738425,76.01602738779073,0.01->0.1,0.031678650782699685,0:0.0456246; 0.01:0.048628; 0.1:0.0803066; 1:0.0541241; 10:0.046177
discontinuous_gradient,smooth_leaky,"42,43,44,45,46",5,near_far_ratio,0.1,3.521388907192083,0.0,4.400021839033516,0.878632931841433,24.951317647616637,1->10,0.7646084801282034,0:4.40002; 0.01:3.96986; 0.1:3.52139; 1:3.60506; 10:4.36967
discontinuous_gradient,smooth_leaky,"42,43,44,45,46",5,neurons,0.0,147.6,1.0,148.6,1.0,0.6775067750677507,1->10,0.5999999999999943,0:147.6; 0.01:148; 0.1:148.4; 1:148.6; 10:148
discontinuous_gradient,smooth_leaky,"42,43,44,45,46",5,near_score,0.01,28.168323231382065,0.1,30.11294969015712,1.9446264587750548,6.903593241249677,0.01->0.1,1.9446264587750548,0:29.4796; 0.01:28.1683; 0.1:30.1129; 1:28.8587; 10:29.54
discontinuous_gradient,smooth_leaky,"42,43,44,45,46",5,eval_h1,0.01,0.06480643208758068,0.1,0.07976971235263144,0.014963280265050768,23.089190043403562,0.01->0.1,0.014963280265050768,0:0.0668321; 0.01:0.0648064; 0.1:0.0797697; 1:0.0679816; 10:0.066464
